coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
1349014,https://bisque.cyverse.org/image_service/image/00-7rNdN9HwTgspZNCVQXKCw8/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-7rNdN9HwTgspZNCVQXKCw8/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-7rNdN9HwTgspZNCVQXKCw8/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-7rNdN9HwTgspZNCVQXKCw8/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e136c855-b03f-4ea4-8b21-d7475c3bc382,"2019-12-09 15:03:23",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349014,StillImage,Photograph,en
1349015,https://bisque.cyverse.org/image_service/image/00-BVp62GqcjJ9vdAqNKS4siX/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-BVp62GqcjJ9vdAqNKS4siX/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-BVp62GqcjJ9vdAqNKS4siX/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-BVp62GqcjJ9vdAqNKS4siX/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6d1e6979-7f6a-42f5-834a-a0d2fb31b93e,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349015,StillImage,Photograph,en
1349017,https://bisque.cyverse.org/image_service/image/00-WFsAu6aUW39jbdnfqqaQXj/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-WFsAu6aUW39jbdnfqqaQXj/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-WFsAu6aUW39jbdnfqqaQXj/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-WFsAu6aUW39jbdnfqqaQXj/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:299aaad5-e3c2-4075-9432-9a319e8d887f,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349017,StillImage,Photograph,en
1349019,https://bisque.cyverse.org/image_service/image/00-yWjXV23RvqVJwK4D8BfJtN/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-yWjXV23RvqVJwK4D8BfJtN/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-yWjXV23RvqVJwK4D8BfJtN/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-yWjXV23RvqVJwK4D8BfJtN/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5c7af146-cd9c-4d6a-a0cd-96b346ab8e19,"2019-12-09 15:03:21",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349019,StillImage,Photograph,en
1349021,https://bisque.cyverse.org/image_service/image/00-kkBGw3ZQxgZoH6GPprKLE9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-kkBGw3ZQxgZoH6GPprKLE9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-kkBGw3ZQxgZoH6GPprKLE9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-kkBGw3ZQxgZoH6GPprKLE9/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:557ca1ec-0adf-4eb4-8e01-4566ab21b8c4,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349021,StillImage,Photograph,en
1349023,https://bisque.cyverse.org/image_service/image/00-uG6dzzubnDwDMMYda43YPf/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-uG6dzzubnDwDMMYda43YPf/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-uG6dzzubnDwDMMYda43YPf/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-uG6dzzubnDwDMMYda43YPf/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:58d8621d-27a8-4ccd-9352-4b0f5d6b8cca,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349023,StillImage,Photograph,en
1349025,https://bisque.cyverse.org/image_service/image/00-YMg478JxbomzZmtqF5Emx6/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-YMg478JxbomzZmtqF5Emx6/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-YMg478JxbomzZmtqF5Emx6/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-YMg478JxbomzZmtqF5Emx6/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b8f1902a-6120-42b4-b93a-d64ee2d485ad,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349025,StillImage,Photograph,en
1349026,https://bisque.cyverse.org/image_service/image/00-zuWE3nC9As2jPRMsHRYkyU/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-zuWE3nC9As2jPRMsHRYkyU/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-zuWE3nC9As2jPRMsHRYkyU/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-zuWE3nC9As2jPRMsHRYkyU/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5cd2bfcf-5837-446c-b78a-253c6fc34ca1,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349026,StillImage,Photograph,en
1349027,https://bisque.cyverse.org/image_service/image/00-DByAKMt3f8wcEjmbaKpVGL/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-DByAKMt3f8wcEjmbaKpVGL/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-DByAKMt3f8wcEjmbaKpVGL/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-DByAKMt3f8wcEjmbaKpVGL/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fe3c0413-cd12-4612-9906-e9e2984c7f14,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349027,StillImage,Photograph,en
1349028,https://bisque.cyverse.org/image_service/image/00-4k6VsvFbihByMy5wqGkTxP/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-4k6VsvFbihByMy5wqGkTxP/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-4k6VsvFbihByMy5wqGkTxP/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-4k6VsvFbihByMy5wqGkTxP/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8a03e3a5-e964-4ffa-b63f-2910a58a0ac8,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349028,StillImage,Photograph,en
1349029,https://bisque.cyverse.org/image_service/image/00-oVzkceysGJobRR5UL8HfsK/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-oVzkceysGJobRR5UL8HfsK/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-oVzkceysGJobRR5UL8HfsK/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-oVzkceysGJobRR5UL8HfsK/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a06b9520-f6ea-4ec1-909e-d6f9b7a388c8,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349029,StillImage,Photograph,en
1349030,https://bisque.cyverse.org/image_service/image/00-3pipGAP92nHZPE2YTKAvDJ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-3pipGAP92nHZPE2YTKAvDJ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-3pipGAP92nHZPE2YTKAvDJ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-3pipGAP92nHZPE2YTKAvDJ/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2cc99f65-9036-43e0-b2a6-69682c25ec70,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349030,StillImage,Photograph,en
1349031,https://bisque.cyverse.org/image_service/image/00-sPoCfY5ieamxXNMdsqTUwE/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-sPoCfY5ieamxXNMdsqTUwE/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-sPoCfY5ieamxXNMdsqTUwE/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-sPoCfY5ieamxXNMdsqTUwE/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4f6d5784-bf60-423b-a180-1c0922d54136,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349031,StillImage,Photograph,en
1349032,https://bisque.cyverse.org/image_service/image/00-evg6Nmgypxm9KeNtrZzWk9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-evg6Nmgypxm9KeNtrZzWk9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-evg6Nmgypxm9KeNtrZzWk9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-evg6Nmgypxm9KeNtrZzWk9/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:caab5303-22bd-45d1-be9a-bbb09a64dc26,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349032,StillImage,Photograph,en
1349033,https://bisque.cyverse.org/image_service/image/00-9i4PottYyYHAZmTDPy5iSV/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-9i4PottYyYHAZmTDPy5iSV/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-9i4PottYyYHAZmTDPy5iSV/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-9i4PottYyYHAZmTDPy5iSV/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:e4ee1ba8-d16e-40d5-a68e-f8297d053643,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349033,StillImage,Photograph,en
1350017,https://bisque.cyverse.org/image_service/image/00-SZFRGSwLU9UniaFHT8XoYb/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-SZFRGSwLU9UniaFHT8XoYb/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-SZFRGSwLU9UniaFHT8XoYb/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-SZFRGSwLU9UniaFHT8XoYb/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:10b34b6c-9fe5-44d0-b405-8dc623ee2bd7,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1350017,StillImage,Photograph,en
1350018,https://bisque.cyverse.org/image_service/image/00-vGJgPjW9ajeBwWVt5Jopai/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-vGJgPjW9ajeBwWVt5Jopai/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-vGJgPjW9ajeBwWVt5Jopai/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-vGJgPjW9ajeBwWVt5Jopai/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a835fc6f-0b8f-4363-9118-78950fe94d61,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1350018,StillImage,Photograph,en
1353345,https://bisque.cyverse.org/image_service/image/00-BCrj66Eb5NhoT85FhLkvXj/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-BCrj66Eb5NhoT85FhLkvXj/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-BCrj66Eb5NhoT85FhLkvXj/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-BCrj66Eb5NhoT85FhLkvXj/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:09ef2147-f39d-4a7f-b5b1-41796eab7352,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353345,StillImage,Photograph,en
1353348,https://bisque.cyverse.org/image_service/image/00-rxzWKXLMAaseBw87NYUVma/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-rxzWKXLMAaseBw87NYUVma/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-rxzWKXLMAaseBw87NYUVma/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-rxzWKXLMAaseBw87NYUVma/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f7e2c6ab-e128-465f-b3cf-7300b8b44324,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353348,StillImage,Photograph,en
1353354,https://bisque.cyverse.org/image_service/image/00-6peRBiPjQ5yFFJzxHWkMuL/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-6peRBiPjQ5yFFJzxHWkMuL/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-6peRBiPjQ5yFFJzxHWkMuL/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-6peRBiPjQ5yFFJzxHWkMuL/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7fbe5e46-65fb-4eb6-a415-e44aa3044e22,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353354,StillImage,Photograph,en
1353356,https://bisque.cyverse.org/image_service/image/00-DKiMX7QdGwNnGQrxPiKkpY/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-DKiMX7QdGwNnGQrxPiKkpY/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-DKiMX7QdGwNnGQrxPiKkpY/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-DKiMX7QdGwNnGQrxPiKkpY/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8436d119-3610-4d0d-832b-9f16f4b5618d,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353356,StillImage,Photograph,en
1353361,https://bisque.cyverse.org/image_service/image/00-xWGTn9FEj3owFZowsUJgeS/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-xWGTn9FEj3owFZowsUJgeS/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-xWGTn9FEj3owFZowsUJgeS/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-xWGTn9FEj3owFZowsUJgeS/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b277c885-1c0c-4ae1-82f5-0ca530bcadfb,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353361,StillImage,Photograph,en
1353364,https://bisque.cyverse.org/image_service/image/00-e623bzi5aFoQzhfxaycjSM/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-e623bzi5aFoQzhfxaycjSM/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-e623bzi5aFoQzhfxaycjSM/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-e623bzi5aFoQzhfxaycjSM/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0ab7340b-5ff4-4b45-aaa7-6e12894861cf,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353364,StillImage,Photograph,en
1353366,https://bisque.cyverse.org/image_service/image/00-fkcH5KtAdidks6qHfMJTSh/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-fkcH5KtAdidks6qHfMJTSh/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-fkcH5KtAdidks6qHfMJTSh/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-fkcH5KtAdidks6qHfMJTSh/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:da7a4930-d9f0-4bc7-a38a-7e2c24c97246,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353366,StillImage,Photograph,en
1353367,https://bisque.cyverse.org/image_service/image/00-vTjw7kCadibUxzn6ajia5W/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-vTjw7kCadibUxzn6ajia5W/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-vTjw7kCadibUxzn6ajia5W/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-vTjw7kCadibUxzn6ajia5W/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:925ce199-6fab-4c91-92cd-bd815252c50c,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353367,StillImage,Photograph,en
1353842,https://bisque.cyverse.org/image_service/image/00-CJ2Mt9A45uh3RGhPJ4mKP/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-CJ2Mt9A45uh3RGhPJ4mKP/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-CJ2Mt9A45uh3RGhPJ4mKP/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-CJ2Mt9A45uh3RGhPJ4mKP/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:57d020af-44e7-4fb4-92a2-c7915bbf365f,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353842,StillImage,Photograph,en
1353847,https://bisque.cyverse.org/image_service/image/00-e4uA8fsRtHdTc5CnQsoVS9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-e4uA8fsRtHdTc5CnQsoVS9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-e4uA8fsRtHdTc5CnQsoVS9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-e4uA8fsRtHdTc5CnQsoVS9/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a973d9f5-d87b-4c53-a61a-4fad3404761a,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353847,StillImage,Photograph,en
1353886,https://bisque.cyverse.org/image_service/image/00-EX6jkfG6NzyXKG4vmZtJ7o/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-EX6jkfG6NzyXKG4vmZtJ7o/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-EX6jkfG6NzyXKG4vmZtJ7o/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-EX6jkfG6NzyXKG4vmZtJ7o/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2ab26292-ddd8-490f-aef7-8e95d1636470,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353886,StillImage,Photograph,en
1353907,https://bisque.cyverse.org/image_service/image/00-VNDww7RVYjocNefpcqS8jX/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-VNDww7RVYjocNefpcqS8jX/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-VNDww7RVYjocNefpcqS8jX/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-VNDww7RVYjocNefpcqS8jX/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fa8c4c4a-cb2d-4469-afd0-7b04e1996052,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353907,StillImage,Photograph,en
1353908,https://bisque.cyverse.org/image_service/image/00-LN4D6oxDjvNjZ7rNKuSWRF/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-LN4D6oxDjvNjZ7rNKuSWRF/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-LN4D6oxDjvNjZ7rNKuSWRF/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-LN4D6oxDjvNjZ7rNKuSWRF/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:994e3fe5-6164-4c10-a76d-3f9164459932,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1353908,StillImage,Photograph,en
1358434,https://bisque.cyverse.org/image_service/image/00-hAaiqnr62Yss2TxNuCPR2a/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-hAaiqnr62Yss2TxNuCPR2a/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-hAaiqnr62Yss2TxNuCPR2a/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-hAaiqnr62Yss2TxNuCPR2a/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:22d4f673-1355-48c8-a9e9-96e9367dc4d3,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1358434,StillImage,Photograph,en
