id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
3422377,UCJEPS,NA,NA,PreservedSpecimen,4e5f6c5e-e0e7-47bd-9a6d-500bed7ef6ae,UC187382,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Katharine Brandegee,NA,5/12/16,1916,5,12,133,NA,May 12 1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,Parkfield,NA,0,NA,35.899693,-120.43076,NAD27,575,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/10/16 14:32,4e5f6c5e-e0e7-47bd-9a6d-500bed7ef6ae,46,urn:uuid:c19a133a-1a7a-48e5-b4d2-1628b8453f36,http://cch2.org/portal/collections/individual/index.php?occid=3422377
3258008,UCJEPS,NA,NA,PreservedSpecimen,7992e775-fcc8-4dfe-b60f-a99f145b49dc,UC126815,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. B. Parish,NA,5/14/06,1906,5,14,134,NA,May 14 1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,City Creek Southern Slope of San Bernardino Mts.,NA,0,NA,34.183058,-117.168048,WGS84,1400,NA,Rancho Santa Ana (no. 7),NA,GEOLocate,NA,georef from 2006-2015 archive backup file; Wed Apr 2 15:06:35 2014; (copied from RSA133141),914,NA,NA,NA,NA,3000 ft,NA,NA,NA,5/31/12 7:24,7992e775-fcc8-4dfe-b60f-a99f145b49dc,46,urn:uuid:c9cfd7ff-6b86-4795-8e53-fff5c5d44d87,http://cch2.org/portal/collections/individual/index.php?occid=3258008
75321,SBBG,NA,NA,PreservedSpecimen,55c4a88d-7ae2-4fda-9d7b-fc05f3dbf531,SBBG169386,2330,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. and M. Dearing,NA,5/14/36,1936,5,14,135,NA,5/14/36,NA,NA,NA,NA,NA,NA,NA,fls bright yellow,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Sonoma,NA,Bodega State Park [Bodega Dunes State Beach],NA,0,NA,38.336,-123.063,NAD83,3,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:76c7183e-410e-4324-8f4f-ccd813563ef2,http://cch2.org/portal/collections/individual/index.php?occid=75321
100810,SBBG,NA,NA,PreservedSpecimen,8902df26-52df-430e-afdc-26328c32ec10,SBBG167343,93842,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. A. Junak,NA,5/15/90,1990,5,15,135,NA,5/15/90,locally common,"open, heavily disturbed E-facing slope; serpentine",NA,NA,NA,NA,NA,"per to 1 ft high, 1.5 ft across; petals yellow w/ orange bases","Cupressus sargentii, Arctostaphylos obispoensis, Melica torreyana, Cryptantha clevelandii florosa, Chorizanthe breweri",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,"near S edge of Cuesta Ridge Botanical Area, on W side of upper middle fork of Chorro Crk, at NW corner of Pick and Shovel Mine",NA,0,NA,35.3659,-120.6692,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,1900 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:0b66a3f8-0a5c-48d9-a61c-e10b60fa2004,http://cch2.org/portal/collections/individual/index.php?occid=100810
133499,SBBG,NA,NA,PreservedSpecimen,cb0a8e16-44bf-4ae9-a958-129984c66ddd,SBBG170519,14098,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,M. A. Piehl,NA,5/15/62,1962,5,15,135,NA,5/15/62,NA,moist soil about brackish lagoon,NA,NA,NA,NA,NA,cor yellow w/ orange center; foliage pinkish & glaucous,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: Prisoners Harbor,NA,0,NA,34.017,-119.682,NAD83,800,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,20 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:9bd81153-f6b6-4a22-a9c3-5299fbc3603d,http://cch2.org/portal/collections/individual/index.php?occid=133499
52126,SBBG,NA,NA,PreservedSpecimen,273cf533-3ca6-42b2-8fb2-eb7cd3300d2c,SBBG168577,36450,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. N. Philbrick,NA,5/16/65,1965,5,16,136,NA,5/16/65,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: NE of Sandy Pt,NA,0,NA,34.006,-120.2317,NAD83,2300,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:cbf89b6f-bee0-49a1-b998-a3744b660549,http://cch2.org/portal/collections/individual/index.php?occid=52126
37078,SBBG,NA,NA,PreservedSpecimen,088ee0b6-a568-4f3f-9a3a-c199c5f6f17e,SBBG169390,48408,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,L. S. Matlovsky,NA,5/17/74,1974,5,17,137,NA,5/17/74,NA,grassland; coastal slope; Rincon Formation,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"Santa Ynez Mtns: Las Flores Cyn, ca. 16 mi W of Goleta",NA,0,NA,34.49,-120.043,NAD83,3500,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:33847e4e-142c-4cad-bc80-7b71c1002fe4,http://cch2.org/portal/collections/individual/index.php?occid=37078
3198262,UCJEPS,NA,NA,PreservedSpecimen,35374e8e-5180-427d-9d7a-39717596ae3e,UC185326,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Katharine Brandegee,NA,5/16/12,1912,5,16,137,NA,May 16 1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Alameda,NA,Campus Berkeley,NA,0,NA,37.871346,-122.25763,NAD27,978,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 16:25,35374e8e-5180-427d-9d7a-39717596ae3e,46,urn:uuid:f1e10c80-3c47-412f-ad4d-04cf0418e7a9,http://cch2.org/portal/collections/individual/index.php?occid=3198262
3280129,UCJEPS,NA,NA,PreservedSpecimen,7c292710-74aa-491c-b1dc-f7ce1f347fd8,JEPS97621,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"R. D. Stone, R. Buck, T. Hawke",NA,5/17/82,1982,5,17,137,NA,May 17 1982,coords. cont: NE1/4 of NW1/4,"Ponderosa pine parkland; low, open, herb-rich scrub; Zayante coarse sand",NA,Width of outer torus rim measures 1 mm or less; introgression of E. caespitosa into E. californica is suspected.,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Santa Cruz,NA,above Zayante School Road jct. of East Zayante and Lompico rds. (0.2 airmiles SE of jct.),NA,0,NA,37.0763,-122.0441,NAD27,805,TRS: 10S2W11,NA,NA,trs2LL,NA,NA,167,NA,NA,NA,NA,ca. 550 ft.,NA,NA,NA,5/30/12 9:02,7c292710-74aa-491c-b1dc-f7ce1f347fd8,46,urn:uuid:91e8a707-a74c-49d7-adb8-6a9fec2267ac,http://cch2.org/portal/collections/individual/index.php?occid=3280129
3491110,UCJEPS,NA,NA,PreservedSpecimen,1062e458-ce02-4ba7-adb1-492ba4df77ae,UC163924,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Mrs. K. Brandegee,NA,5/16/12,1912,5,16,137,NA,May 16 1912,Plants of California No. 97 entered as Coll. No.,on artificial clay bank,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Alameda,NA,University of California campus Berkeley,NA,0,NA,37.871346,-122.25763,NAD27,978,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 15:52,1062e458-ce02-4ba7-adb1-492ba4df77ae,46,urn:uuid:f93b27c5-8bf5-475b-a609-675405a30768,http://cch2.org/portal/collections/individual/index.php?occid=3491110
518978,SD,NA,NA,PreservedSpecimen,{87EC661D-64C5-4E06-9D7A-30F7F8AD0E02},SD00032856,SD21409,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,Frank F. Gander,NA,5/18/38,1938,5,18,138,NA,18-May-38,NA,NA,NA,NA,NA,NA,NA,NA,NA,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,Burn at Boulevarde,NA,0,NA,32.66367,-116.27363,WGS84,1609,NA,mak,NA,"TOPO! v3.4.2, GNIS",NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD21409,43,urn:uuid:9bb796ef-d905-4f38-b2c8-d509f6ab40b3,http://cch2.org/portal/collections/individual/index.php?occid=518978
3375873,UCJEPS,NA,NA,PreservedSpecimen,942e30c7-4ad7-4cb2-b379-85a8f84a0dfd,JEPS51790,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Willis L. Jepson,NA,5/18/02,1902,5,18,138,NA,May 18 1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Joaquin,NA,Clements,NA,0,NA,38.190292,-121.088,NAD27,417,NA,NA,NA,Terrain Navigator 5.03 USGS 1:24000,NA,NA,40,NA,NA,NA,NA,134 ft,NA,NA,NA,11/26/19 12:43,942e30c7-4ad7-4cb2-b379-85a8f84a0dfd,46,urn:uuid:4d8b9dc8-45ef-48d0-8200-0db84fccf695,http://cch2.org/portal/collections/individual/index.php?occid=3375873
134970,SBBG,NA,NA,PreservedSpecimen,ce16e94d-6164-4ac4-ad52-3dd9951cbac2,SBBG168559,32033,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. N. Philbrick w/ R. F. Thorne,NA,5/19/67,1967,5,19,139,NA,5/19/67,NA,NW-facing slope,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Los Angeles,NA,Santa Catalina Island: Black Jack Mtn,NA,0,NA,33.3868,-118.3998,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:35d2cea1-cd98-49a5-a4fe-556d090228c5,http://cch2.org/portal/collections/individual/index.php?occid=134970
3361385,UCJEPS,NA,NA,PreservedSpecimen,ca895806-6718-4f69-8df3-b088d0b2e0a4,UC111259,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. B. Parish,NA,5/19/06,1906,5,19,139,NA,May 19 1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,"Hog Canyon, between Redlands and Yucaipa.",NA,0,NA,34.03652,-117.12173,WGS84,1876,NA,UCRiverside A,NA,GoogleMaps via BerkeleyMapper,NA,georef from 2015-2018 archive backup file; Mon Oct 17 19:29:07 2016; (copied from DS131623),457,NA,NA,NA,NA,1500 ft,NA,NA,NA,11/28/16 14:37,ca895806-6718-4f69-8df3-b088d0b2e0a4,46,urn:uuid:574efb3a-4ee7-446e-98de-0b80d678db7d,http://cch2.org/portal/collections/individual/index.php?occid=3361385
3483679,UCJEPS,NA,NA,PreservedSpecimen,1f6765bc-eab4-4ea0-a8dc-8c0faed03da9,UC111258,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. B. Parish,NA,5/19/06,1906,5,19,139,NA,May 19 1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,"Crow Canyon, between Redlands and Yucaipa.",NA,0,NA,34.03652,-117.12173,WGS84,1876,NA,UCRiverside A,NA,GoogleMaps via BerkeleyMapper,NA,georef from 2015-2018 archive backup file; Wed Oct 5 07:36:25 2016; (copied from DS131623),457,NA,NA,NA,NA,1500 ft,NA,NA,NA,11/28/16 14:34,1f6765bc-eab4-4ea0-a8dc-8c0faed03da9,46,urn:uuid:e05088e8-f1ca-4428-8e8d-98e573da32d9,http://cch2.org/portal/collections/individual/index.php?occid=3483679
71780,SBBG,NA,NA,PreservedSpecimen,4ec3c4ee-9509-48c5-9b67-c14b0af73d40,SBBG170495,26270,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. C. Twisselmann,NA,5/20/66,1966,5,20,140,NA,5/20/66,common,"sandy clay; bank, steep slope; Douglas oak woodland",NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,"Tweedy Cyn, E of Keene",NA,0,NA,35.201,-118.434,NAD83,2,NA,UCSanta Barbara A,NA,MyTopo,NA,georef from 2006-2015 archive backup file; Date Georeferenced: Thu Dec 30 16:33:26 2010,NA,NA,NA,NA,NA,5100 [ft],NA,NA,ethomas,9/25/18 1:01,NA,16,urn:uuid:d3ac647e-faac-465e-9703-e8bf1e9a3e8e,http://cch2.org/portal/collections/individual/index.php?occid=71780
123765,SBBG,NA,NA,PreservedSpecimen,b78e35aa-c4d7-4634-b775-98ccbc70628c,SBBG167314,15337,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. C. Twisselmann,NA,5/20/62,1962,5,20,140,NA,5/20/62,NA,grassland; compacted sand,NA,NA,NA,NA,NA,"fls orange, large bushy plt, many sts from stout root",NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,summit of Palo Prieto Cyn,NA,0,NA,35.6636,-120.2275,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,2250 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:cc343131-a982-458b-a9b5-6b2fa0942bac,http://cch2.org/portal/collections/individual/index.php?occid=123765
155703,SBBG,NA,NA,PreservedSpecimen,f801c77e-54cf-46e4-b4f4-8d1367f05ba4,SBBG169399,98892,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,C. F. Smith,NA,5/20/57,1957,5,20,140,NA,5/20/57,NA,ocean dunes,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Ynez Mtns: Vandenberg Air Force Base S of Surf,NA,0,NA,34.678,-120.602,NAD83,3,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:f3a832db-3b8f-407d-8a0f-cedf7a37e1d0,http://cch2.org/portal/collections/individual/index.php?occid=155703
3208475,UCJEPS,NA,NA,PreservedSpecimen,523e27c0-7007-4a4f-85de-d21d0164bf54,UC1126412,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,C. M. Belshaw,NA,5/19/36,1936,5,19,140,NA,May 19 1936,"Santa Cruz"" on label","grass, slope 20",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,1 1/2 mi e Watsonville Junc. (Plot 1); San Juan Bautista,NA,0,NA,36.890477,-121.715082,NAD27,725,NA,NA,NA,GEOLocate,NA,NA,60,NA,NA,NA,NA,200 ft,NA,NA,NA,5/30/12 22:03,523e27c0-7007-4a4f-85de-d21d0164bf54,46,urn:uuid:b1a91e5b-482b-4fad-9170-a9275577c954,http://cch2.org/portal/collections/individual/index.php?occid=3208475
3232739,UCJEPS,NA,NA,PreservedSpecimen,8a1a69bc-0554-4091-8abf-60c88b8476c0,UC1126418,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,D. Axelrod,NA,5/20/35,1935,5,20,140,NA,May 20 1935,NA,"Veg. Type: CbCg, ne slope",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,"1.5 mi se mouth of Deep Creek; San Bernardino National Forest, Deep Creek Quadrangle",NA,0,NA,34.3305,-117.2157,NAD27,805,TRS: 3N3W20,NA,NA,trs2LL,NA,NA,1371,NA,NA,NA,NA,4500 ft,NA,NA,NA,5/30/12 22:03,8a1a69bc-0554-4091-8abf-60c88b8476c0,46,urn:uuid:10ebced5-51b7-478c-aec3-4136f89627c0,http://cch2.org/portal/collections/individual/index.php?occid=3232739
3224702,UCJEPS,NA,NA,PreservedSpecimen,61fdf486-5859-444b-a6a3-658f74a90716,UC624273,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,L. Constance,NA,5/21/39,1939,5,21,141,NA,May 21 1939,NA,exposed sandstone coastal bluffs at mouth of river,NA,"foliage glaucous, petals bright yellow with a proximal orange blotch",NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Mendocino,NA,below town of Noyo (at mouth of river); Noyo River,NA,0,NA,39.42626,-123.805756,NAD27,848,NA,NA,NA,Terrain Navigator (inferred),NA,(inferred),30,NA,NA,NA,NA,100-150 ft,NA,NA,NA,5/31/12 19:57,61fdf486-5859-444b-a6a3-658f74a90716,46,urn:uuid:07052951-55ae-45ab-9d8e-5c2d2b320620,http://cch2.org/portal/collections/individual/index.php?occid=3224702
103631,SBBG,NA,NA,PreservedSpecimen,8eaf81a8-965f-4140-9459-92f3b7c49d92,SBBG170473,43215,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. R. Chandler,NA,5/22/66,1966,5,22,142,NA,5/22/66,NA,NA,NA,NA,NA,NA,NA,outer rim of torus small,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,Los Padres National Forest; Beaver Public Cmpgrd near Hwy 33,NA,0,NA,34.555,-119.245,NAD83,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,3400 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:75a08250-05b6-400c-ad5e-23cef6f35778,http://cch2.org/portal/collections/individual/index.php?occid=103631
112528,SBBG,NA,NA,PreservedSpecimen,a0c6e9b4-4d12-4e2d-bee0-b4f351cb4ca2,SBBG167321,110718,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"P. Douglas, E. Painter",NA,5/22/94,1994,5,22,142,NA,5/22/94,common,"gravelly sand to sandy gravel, very gentle slope",NA,NA,NA,NA,NA,"ascending, 15-50 cm tall; cor yellow to orange","Platanus racemosa, Baccharis salicifolia, Lupinus, Clarkia, Deschampsia elongata",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,"Fort Hunter Liggett: Nacimiento River, ca. 0.3 km N of Los Bueyes Rd, ca. 0.8 km SE of USFS boundary, ca. 2 km N of McKern Trail; Ft Hunter Liggett",NA,0,NA,35.9754,-121.3407,NAD83,1200,NA,dwilken,NA,MyTopo,NA,NA,400,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:73f815c0-74fb-4059-8005-53544631a6be,http://cch2.org/portal/collections/individual/index.php?occid=112528
126702,SBBG,NA,NA,PreservedSpecimen,bd755d9b-40e7-4fd2-ad25-76081913465d,SBBG170508,136638,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,S. A. Junak,NA,5/22/91,1991,5,22,142,NA,5/22/91,localized population of ca. 25 plants,SW-facing slope of ridge,NA,NA,NA,NA,NA,per with tap root; fls bright yellow with orange base on petals,"Eriogonum arborescens, Lotus dendroideus, Aristida adscensionis, Lamarckia, Avena barbata",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"Santa Cruz Island: above Stone Pine Plantation, opposite Stanton Ranch",NA,0,NA,34.0008,-119.7179,NAD83,400,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,580 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:40fbc828-1eb5-46ea-9288-bc646c1dfc65,http://cch2.org/portal/collections/individual/index.php?occid=126702
518996,SD,NA,NA,PreservedSpecimen,{20A111FE-0205-468F-8F50-5A1792A5C9B7},SD00032859,SD28754,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,Frank F. Gander,NA,5/22/41,1941,5,22,142,NA,22-May-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,FR,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,Burn between Campo and Canyon City,NA,0,NA,32.5987,-116.50384,WGS84,3218,NA,mak,NA,TOPO! v3.4.2,NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD28754,43,urn:uuid:1fb1348c-5d2b-4e6f-8670-dd32f3d6ad31,http://cch2.org/portal/collections/individual/index.php?occid=518996
3383878,UCJEPS,NA,NA,PreservedSpecimen,b0debcfb-6c87-4cf0-b68b-411884c97f4a,UC747392,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,G. Thomas Robbins,NA,5/21/44,1944,5,21,142,NA,May 21 1944,NA,in fruit orchard,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,El Dorado,NA,about 2 mi e Camino (fruit orchard along U.S. Hwy 50),NA,0,NA,38.744465,-120.64046,NAD27,1783,NA,NA,NA,"Terrain Navigator v 5.03 USGS 1:24,000",NA,NA,975,NA,NA,NA,NA,3200 ft,NA,NA,NA,5/31/12 22:05,b0debcfb-6c87-4cf0-b68b-411884c97f4a,46,urn:uuid:524f670a-d52b-4b6f-9ce9-b4d21fd25de2,http://cch2.org/portal/collections/individual/index.php?occid=3383878
3498696,UCJEPS,NA,NA,PreservedSpecimen,80dfeb51-6c44-4906-a979-4d16ba92c93b,UC692172,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Mary L. Bowerman,NA,5/22/35,1935,5,22,142,NA,May 22 1935,NA,"between shrubs of chaparral, burned in 1931",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Contra Costa,NA,saddle w Twin Peaks (Eagle Point ridge); Mount Diablo,NA,0,NA,37.90532,-121.96002,NAD27,404,NA,NA,NA,"Terrain Navigator Pro 1:24,000",NA,NA,441,NA,NA,NA,NA,1450 ft,NA,NA,NA,5/31/12 21:02,80dfeb51-6c44-4906-a979-4d16ba92c93b,46,urn:uuid:c20fc7e5-70c5-4ea9-884d-f675af1fbabb,http://cch2.org/portal/collections/individual/index.php?occid=3498696
36246,SBBG,NA,NA,PreservedSpecimen,06df9ce7-784b-4d38-9fac-68cd4f547b54,SBBG170504,38626,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. C. Twisselmann,NA,5/23/69,1969,5,23,143,NA,5/23/69,scarce,sandy flat,NA,NA,NA,NA,NA,fls yellow; many somewhat lax sts to 28 inches long; plt bushy,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,"county prison camp at Scodie Rd, Kernville",NA,0,NA,35.7628,-118.4303,NAD83,750,NA,dwilken,NA,MyTopo,NA,NA,808,NA,NA,NA,NA,2650 ft,NA,NA,dwilken,9/25/18 1:01,NA,16,urn:uuid:35095f62-a4ef-4c81-a188-bc947c4c0b95,http://cch2.org/portal/collections/individual/index.php?occid=36246
